analysis_scope,state,method,buffer_m,variable,frozen_weight_method,frozen_weight_variable,n_units,n_islands,mean,std,alpha,weights_sha256,weight_transformation,permutations,random_seed,run,eligibility_status,moran_i,expected_i,variance_norm,z_norm,p_norm,significant_p_norm,direction,status
county_within_state_patch75_500m,GA,WUI-P,500,p_s,WUI-P,structure_proportion,154,0,0.640915352444,0.288283464499,0.050000000000,f09835ce30ec4ab17c714f45a47793386f3e78ee11e7a65603bfed97328801aa,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.458694970021,-0.006535947712,0.002498248743,9.307879023626,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,GA,WUI-S,500,p_a,WUI-S,area_proportion,159,0,0.351958135430,0.167947052614,0.050000000000,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.610164412438,-0.006329113924,0.002390199404,12.609894516226,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,GA,WUI-S,500,p_s,WUI-S,structure_proportion,159,0,0.680037208032,0.268765207548,0.050000000000,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.504596332184,-0.006329113924,0.002390199404,10.450581726441,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,GA,WUI-Z,500,p_a,WUI-P,area_proportion,159,0,0.285626904377,0.199300341895,0.050000000000,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.654152807985,-0.006329113924,0.002390199404,13.509642857540,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IA,WUI-P,500,p_a,WUI-P,area_proportion,99,0,0.015146656079,0.028097217313,0.050000000000,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.136699500172,-0.010204081633,0.003351881970,2.537394687189,0.011168096420,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IA,WUI-P,500,p_s,WUI-P,structure_proportion,99,0,0.031656005908,0.062668886216,0.050000000000,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.109755494926,-0.010204081633,0.003351881970,2.072003885117,0.038265078878,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IA,WUI-S,500,p_a,WUI-S,area_proportion,99,0,0.019850209708,0.024360247851,0.050000000000,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.439557157384,-0.010204081633,0.003351881970,7.768508870667,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IA,WUI-S,500,p_s,WUI-S,structure_proportion,99,0,0.029889297908,0.050865371010,0.050000000000,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.193983466737,-0.010204081633,0.003351881970,3.526833002020,0.000420561935,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IA,WUI-Z,500,p_a,WUI-P,area_proportion,99,0,0.007034252161,0.011019908574,0.050000000000,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.271675170014,-0.010204081633,0.003351881970,4.868764306293,0.000001122982,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,ID,WUI-P,500,p_a,WUI-P,area_proportion,44,0,0.083503297546,0.072237563805,0.050000000000,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.231176995274,-0.023255813953,0.009646444561,2.590535073948,0.009582685601,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,ID,WUI-P,500,p_s,WUI-P,structure_proportion,44,0,0.606289932989,0.305686505191,0.050000000000,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.228724975980,-0.023255813953,0.009646444561,2.565569575189,0.010300656099,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,ID,WUI-S,500,p_a,WUI-S,area_proportion,44,0,0.078083902831,0.062711742631,0.050000000000,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.283984746161,-0.023255813953,0.009646444561,3.128202882063,0.001758787323,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,ID,WUI-S,500,p_s,WUI-S,structure_proportion,44,0,0.611605992197,0.304809885018,0.050000000000,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.262996870976,-0.023255813953,0.009646444561,2.914512568462,0.003562444639,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,ID,WUI-Z,500,p_a,WUI-P,area_proportion,44,0,0.032832390124,0.041249655805,0.050000000000,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.320989893646,-0.023255813953,0.009646444561,3.504974780187,0.000456650539,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IL,WUI-P,500,p_a,WUI-P,area_proportion,102,0,0.031833647293,0.058804401243,0.050000000000,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.040375081226,-0.009900990099,0.003770681867,0.818750140329,0.412928983130,False,NOT_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IL,WUI-P,500,p_s,WUI-P,structure_proportion,83,0,0.072871510935,0.138669059341,0.050000000000,fb2e702d939465057ad3b943ea67973dfd9aa7fc298dc5e94cf6c73f6134b4e1,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.205994279552,-0.012195121951,0.006094577236,2.794871585809,0.005192033438,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IL,WUI-S,500,p_a,WUI-S,area_proportion,102,0,0.059389566917,0.067052707824,0.050000000000,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.512392294128,-0.009900990099,0.003770681867,8.505590999556,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IL,WUI-S,500,p_s,WUI-S,structure_proportion,102,0,0.090194273644,0.136196992071,0.050000000000,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.430552992376,-0.009900990099,0.003770681867,7.172830940383,0.000000000001,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IL,WUI-Z,500,p_a,WUI-P,area_proportion,102,0,0.027905358219,0.032617127664,0.050000000000,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.458984087255,-0.009900990099,0.003770681867,7.635833762771,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,IN,WUI-P,500,p_a,WUI-P,area_proportion,92,0,0.121292341680,0.141870318866,0.050000000000,2ad2401a8e51caac35830c71293c7e44d85f2420f5e50c55c0c5211eedd5cfbe,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.616123269998,-0.010989010989,0.004144180943,9.741502608943,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
